id,common_name,scientific_name,aliases,retail_group,care_profile_id,description,care_summary,light_category,water_category,humidity_category,soil_category,airflow_notes,difficulty,pet_safety,data_quality,listing_keywords
shasta-daisy,Shasta Daisy,Leucanthemum x superbum,,outdoor_perennial,OUTDOOR_PERENNIAL,"Shasta Daisy is a perennial landscape plant bought for repeat-season value, pollinator appeal, foliage, or flowers. Listings should include sun exposure, mature size, and local hardiness notes.","Match species to full sun, part sun, or shade. Water to establish; many need less once rooted. Outdoor humidity is fine. Soil: Well-draining garden soil amended for the species.",varies_by_species,establish_then_moderate,outdoor_variable,garden_well_draining,Good spacing reduces fungal pressure.,easy_to_intermediate,likely_toxic,mvp_seed_needs_taxonomy_and_toxicity_review,"Shasta Daisy, outdoor perennial, Outdoor perennial, plant care, rooted plant, local pickup"
sedum-autumn-joy,Sedum Autumn Joy,Hylotelephium telephium 'Herbstfreude',Autumn Joy sedum,outdoor_perennial,SUCCULENT,"Sedum Autumn Joy is a succulent valued for shape, color, drought tolerance, and easy shipping. Listings should mention light exposure, size, rooted status, and whether it has been grown indoors or outdoors.","Very bright light; many need several hours of direct sun or strong grow light. Soak thoroughly, then let mix dry completely before watering again. Low to average humidity is fine. Soil: Fast-draining cactus/succulent mix with pumice, perlite, or grit.",bright_to_direct,dry_cycle,low_to_average,cactus_succulent_gritty,Good airflow and dry leaves/crowns help prevent rot.,easy_to_intermediate,likely_nontoxic,mvp_seed_needs_taxonomy_and_toxicity_review,"Sedum Autumn Joy, outdoor perennial, Succulent / dryland plant, plant care, rooted plant, local pickup"
hellebore,Hellebore,Helleborus orientalis,,outdoor_perennial,OUTDOOR_PERENNIAL,"Hellebore is a perennial landscape plant bought for repeat-season value, pollinator appeal, foliage, or flowers. Listings should include sun exposure, mature size, and local hardiness notes.","Match species to full sun, part sun, or shade. Water to establish; many need less once rooted. Outdoor humidity is fine. Soil: Well-draining garden soil amended for the species.",varies_by_species,establish_then_moderate,outdoor_variable,garden_well_draining,Good spacing reduces fungal pressure.,easy_to_intermediate,likely_toxic,mvp_seed_needs_taxonomy_and_toxicity_review,"Hellebore, outdoor perennial, Outdoor perennial, plant care, rooted plant, local pickup"
heuchera,Heuchera,Heuchera spp.,Coral bells,outdoor_perennial,OUTDOOR_PERENNIAL,"Heuchera is a perennial landscape plant bought for repeat-season value, pollinator appeal, foliage, or flowers. Listings should include sun exposure, mature size, and local hardiness notes.","Match species to full sun, part sun, or shade. Water to establish; many need less once rooted. Outdoor humidity is fine. Soil: Well-draining garden soil amended for the species.",varies_by_species,establish_then_moderate,outdoor_variable,garden_well_draining,Good spacing reduces fungal pressure.,easy_to_intermediate,likely_nontoxic,mvp_seed_needs_taxonomy_and_toxicity_review,"Heuchera, outdoor perennial, Outdoor perennial, plant care, rooted plant, local pickup"
bleeding-heart,Bleeding Heart,Lamprocapnos spectabilis,,outdoor_perennial,OUTDOOR_PERENNIAL,"Bleeding Heart is a perennial landscape plant bought for repeat-season value, pollinator appeal, foliage, or flowers. Listings should include sun exposure, mature size, and local hardiness notes.","Match species to full sun, part sun, or shade. Water to establish; many need less once rooted. Outdoor humidity is fine. Soil: Well-draining garden soil amended for the species.",varies_by_species,establish_then_moderate,outdoor_variable,garden_well_draining,Good spacing reduces fungal pressure.,easy_to_intermediate,likely_toxic,mvp_seed_needs_taxonomy_and_toxicity_review,"Bleeding Heart, outdoor perennial, Outdoor perennial, plant care, rooted plant, local pickup"
daylily,Daylily,Hemerocallis spp.,,outdoor_perennial,OUTDOOR_PERENNIAL,"Daylily is a perennial landscape plant bought for repeat-season value, pollinator appeal, foliage, or flowers. Listings should include sun exposure, mature size, and local hardiness notes.","Match species to full sun, part sun, or shade. Water to establish; many need less once rooted. Outdoor humidity is fine. Soil: Well-draining garden soil amended for the species.",varies_by_species,establish_then_moderate,outdoor_variable,garden_well_draining,Good spacing reduces fungal pressure.,easy_to_intermediate,likely_toxic,mvp_seed_needs_taxonomy_and_toxicity_review,"Daylily, outdoor perennial, Outdoor perennial, plant care, rooted plant, local pickup"
canna-lily,Canna Lily,Canna indica,,outdoor_perennial,OUTDOOR_PERENNIAL,"Canna Lily is a perennial landscape plant bought for repeat-season value, pollinator appeal, foliage, or flowers. Listings should include sun exposure, mature size, and local hardiness notes.","Match species to full sun, part sun, or shade. Water to establish; many need less once rooted. Outdoor humidity is fine. Soil: Well-draining garden soil amended for the species.",varies_by_species,establish_then_moderate,outdoor_variable,garden_well_draining,Good spacing reduces fungal pressure.,easy_to_intermediate,likely_nontoxic,mvp_seed_needs_taxonomy_and_toxicity_review,"Canna Lily, outdoor perennial, Outdoor perennial, plant care, rooted plant, local pickup"
calla-lily,Calla Lily,Zantedeschia aethiopica,,outdoor_tropical,ALOCASIA,"Calla Lily is a tropical elephant-ear style plant with bold leaves and a seasonal growth rhythm. Listings should mention corm/leaf status, acclimation, and whether the plant is actively growing or entering dormancy.","Bright indirect light; some morning sun can work after acclimation. Keep evenly moist during growth, letting the top layer dry; reduce watering in dormancy. Moderate to high humidity, ideally 50-70%. Soil: Chunky but moisture-retentive mix; avoid dense wet soil around corms.",bright_indirect,even_moist_seasonal,high,chunky_aroid_moist,Good airflow helps prevent pests and fungal spots in humid setups.,intermediate,likely_toxic,mvp_seed_needs_taxonomy_and_toxicity_review,"Calla Lily, outdoor tropical, Alocasia / elephant-ear tropical, plant care, rooted plant, local pickup"
iris,Iris,Iris germanica,,outdoor_perennial,OUTDOOR_PERENNIAL,"Iris is a perennial landscape plant bought for repeat-season value, pollinator appeal, foliage, or flowers. Listings should include sun exposure, mature size, and local hardiness notes.","Match species to full sun, part sun, or shade. Water to establish; many need less once rooted. Outdoor humidity is fine. Soil: Well-draining garden soil amended for the species.",varies_by_species,establish_then_moderate,outdoor_variable,garden_well_draining,Good spacing reduces fungal pressure.,easy_to_intermediate,likely_toxic,mvp_seed_needs_taxonomy_and_toxicity_review,"Iris, outdoor perennial, Outdoor perennial, plant care, rooted plant, local pickup"
daffodil,Daffodil,Narcissus pseudonarcissus,,bulb,FLOWERING_POT,"Daffodil is a flowering or seasonal potted plant bought for color, gifts, or windowsill display. Listings should mention bloom status, bud count, and whether it is actively flowering.","Bright indirect light; some gentle sun supports blooms. Keep evenly moist while blooming, then adjust for dormancy or rest period. Average indoor humidity works for most. Soil: Quality potting mix with drainage.",bright_indirect_to_part_sun,even_moist_seasonal,average,standard_well_draining,Avoid hot vents; remove spent blooms and yellow leaves.,easy_to_intermediate,likely_toxic,mvp_seed_needs_taxonomy_and_toxicity_review,"Daffodil, bulb, Flowering potted plant, plant care, rooted plant, local pickup"
tulip,Tulip,Tulipa gesneriana,,bulb,FLOWERING_POT,"Tulip is a flowering or seasonal potted plant bought for color, gifts, or windowsill display. Listings should mention bloom status, bud count, and whether it is actively flowering.","Bright indirect light; some gentle sun supports blooms. Keep evenly moist while blooming, then adjust for dormancy or rest period. Average indoor humidity works for most. Soil: Quality potting mix with drainage.",bright_indirect_to_part_sun,even_moist_seasonal,average,standard_well_draining,Avoid hot vents; remove spent blooms and yellow leaves.,easy_to_intermediate,likely_toxic,mvp_seed_needs_taxonomy_and_toxicity_review,"Tulip, bulb, Flowering potted plant, plant care, rooted plant, local pickup"
crocus,Crocus,Crocus spp.,,bulb,FLOWERING_POT,"Crocus is a flowering or seasonal potted plant bought for color, gifts, or windowsill display. Listings should mention bloom status, bud count, and whether it is actively flowering.","Bright indirect light; some gentle sun supports blooms. Keep evenly moist while blooming, then adjust for dormancy or rest period. Average indoor humidity works for most. Soil: Quality potting mix with drainage.",bright_indirect_to_part_sun,even_moist_seasonal,average,standard_well_draining,Avoid hot vents; remove spent blooms and yellow leaves.,easy_to_intermediate,likely_toxic,mvp_seed_needs_taxonomy_and_toxicity_review,"Crocus, bulb, Flowering potted plant, plant care, rooted plant, local pickup"
dwarf-meyer-lemon,Dwarf Meyer Lemon,Citrus x meyeri,Meyer lemon,fruit_tree,CITRUS_FRUIT,"Dwarf Meyer Lemon is a fruiting container or landscape tree popular for patio growing and edible harvests. Listings should mention age/height, grafted status if known, pot size, and sun exposure.",Full sun outdoors; brightest possible indoor overwintering light. Water deeply when the upper soil dries; avoid soggy roots. Average outdoor humidity; indoors avoid hot dry vents. Soil: Fast-draining citrus/cactus-style container mix.,full_sun,moderate_drydown,average,citrus_fast_draining,Outdoor airflow helps pests/disease; indoor trees need inspection for scale/mites.,intermediate,likely_toxic,mvp_seed_needs_taxonomy_and_toxicity_review,"Dwarf Meyer Lemon, fruit tree, Citrus / fruiting container tree, plant care, rooted plant, local pickup"
key-lime,Key Lime,Citrus aurantiifolia,,fruit_tree,CITRUS_FRUIT,"Key Lime is a fruiting container or landscape tree popular for patio growing and edible harvests. Listings should mention age/height, grafted status if known, pot size, and sun exposure.",Full sun outdoors; brightest possible indoor overwintering light. Water deeply when the upper soil dries; avoid soggy roots. Average outdoor humidity; indoors avoid hot dry vents. Soil: Fast-draining citrus/cactus-style container mix.,full_sun,moderate_drydown,average,citrus_fast_draining,Outdoor airflow helps pests/disease; indoor trees need inspection for scale/mites.,intermediate,likely_toxic,mvp_seed_needs_taxonomy_and_toxicity_review,"Key Lime, fruit tree, Citrus / fruiting container tree, plant care, rooted plant, local pickup"
dwarf-orange,Dwarf Orange,Citrus sinensis,,fruit_tree,CITRUS_FRUIT,"Dwarf Orange is a fruiting container or landscape tree popular for patio growing and edible harvests. Listings should mention age/height, grafted status if known, pot size, and sun exposure.",Full sun outdoors; brightest possible indoor overwintering light. Water deeply when the upper soil dries; avoid soggy roots. Average outdoor humidity; indoors avoid hot dry vents. Soil: Fast-draining citrus/cactus-style container mix.,full_sun,moderate_drydown,average,citrus_fast_draining,Outdoor airflow helps pests/disease; indoor trees need inspection for scale/mites.,intermediate,likely_toxic,mvp_seed_needs_taxonomy_and_toxicity_review,"Dwarf Orange, fruit tree, Citrus / fruiting container tree, plant care, rooted plant, local pickup"
kumquat,Kumquat,Citrus japonica,,fruit_tree,CITRUS_FRUIT,"Kumquat is a fruiting container or landscape tree popular for patio growing and edible harvests. Listings should mention age/height, grafted status if known, pot size, and sun exposure.",Full sun outdoors; brightest possible indoor overwintering light. Water deeply when the upper soil dries; avoid soggy roots. Average outdoor humidity; indoors avoid hot dry vents. Soil: Fast-draining citrus/cactus-style container mix.,full_sun,moderate_drydown,average,citrus_fast_draining,Outdoor airflow helps pests/disease; indoor trees need inspection for scale/mites.,intermediate,likely_toxic,mvp_seed_needs_taxonomy_and_toxicity_review,"Kumquat, fruit tree, Citrus / fruiting container tree, plant care, rooted plant, local pickup"
